url,status
https://www.slideshare.net/gibsondaniel83/market-segmentation-targeting-and-positioning,legitimate
http://www.wwwxjj9988.com/index.php,phishing
http://www.latos.co.kr/js/erusr/united/ep/meniu1.htm?theinfored=2718ad761726asdg12765asd7612jgasd87612,phishing
https://www.armstronggarden.com/?SID=k11lf2097p3d8ucjusrcidcle6,legitimate
https://nozed-uname.firebaseapp.com/,phishing
https://www.voog.com/,legitimate
https://onedrive.live.com/redir?resid=10CFFC6B51DB82AC%21153&authkey=%21ALqQ7O8Z1y7c_5w&page=View&wd=target%28Quick%20Notes.one%7Ccd13eb19-aaf3-4c93-a670-061989e18e00%2FAction%20Resources%20LLC%7Cf534fab2-d680-4611-955e-a0387fdb8b59%2F%29,phishing
http://67.199.68.195/intservices.htm,phishing
https://www.sammonsfinancialgroup.com/,legitimate
http://165.22.103.235/importantnoticeclient=0952/directing/www.cibc.mobi/ebm-mobile-anp/,phishing
http://whatsappchat.zyns.com/,phishing
http://www.chinadryer.cn/pa,phishing
https://docs.google.com/forms/d/e/1FAIpQLSfDwn92QVW38Ss-20KziPdDCTGi6S6IH4nAsXeQlGTvdjh4eA/closedform,phishing
http://sjec.edu.in,legitimate
http://www.kreport.com/tmp/,phishing
https://plus.google.com/+vh1,legitimate
http://securkenya.com/wp-content/dh1,phishing
http://www.orafaq.com/wiki/Roles_and_Responsibilities,legitimate
http://www.pcsvet.si/class/0a96ada9/center-h104588/login/index.php,phishing
https://beteebetgiris.blogspot.com/,phishing
https://zipansion.com/3lqqn,phishing
http://179.185.89.94/,phishing
http://www.extremetech.com/computing/179066-what-is-mesh-networking-and-why-apples-adoption-in-ios-7-could-change-the-world,legitimate
http://www.habitas.org.uk/nimars/mmusculush.htm,legitimate
https://www.winxdvd.com/windows-10/movie-maker-download.htm,legitimate
http://3.ly/uja,phishing
http://www.helpathome.com/,legitimate
https://robotic-tide-275809.el.r.appspot.com/file-852/index.html?authwall=trk=ripf,phishing
https://en.wikibooks.org/wiki/Operating_System_Design/File_Systems/Allocation,legitimate
https://www.agri85.fr/V3/admin/red.php,phishing
http://betasusgirsenesende.blogspot.com,phishing
https://www.discogs.com/artist/Linkin+Park,legitimate
https://www.hipertrofia.org/blog/,legitimate
http://paypal-support-help-inc.blogspot.com/?REDACTED,phishing
http://www.minus40.info/ice/dracula-old.html,legitimate
http://www.goodgame.hr/,legitimate
http://dasisko.sk,legitimate
http://www.codeboiler.net/,legitimate
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/f4b262b79226ecd/?cmd=_update&dispatch=f4b262b79226ecd21&locale=_,phishing
http://elegant-meitner-d64348.netlify.app/,phishing
http://www.definitions.net/definition/compact%20disc,legitimate
http://www.price2india.com/,legitimate
http://en.academic.ru/dic.nsf/enwiki/189565,legitimate
http://taste-s.blogspot.com/,legitimate
https://www.gilderlehrman.org/sites/default/files/inline-pdfs/Gettysburg%20Address%20Analysis.pdf,legitimate
http://setaccess.webflow.io/,phishing
http://www.iptvlinkusa.com/,legitimate
http://maria.sgpermata.com/Main.htm,phishing
https://www.gradschools.com/programs/graphic-design-multimedia,legitimate
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/14c06909f4e315e?cmd=_update&dispatch=14c06909f4e315e60&locale=_US,phishing
http://vkaktivations23.bos.ru,phishing
http://www.geocities.ws/steamcom/,phishing
http://www.hpcfactor.com/forums/forums/thread-view.asp?tid=15430&start=1,legitimate
https://www.metropolitandecor.com,legitimate
http://www.dictionary.com/browse/traffic,legitimate
http://mlcrosoft-0nedrive-portal.el.r.appspot.com/favicon.ico,phishing
http://www.internetserviceproviders.org/in/seattle/,legitimate
https://genius.com/Kendrick-lamar-dna-lyrics,legitimate
http://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD05MjYzMjk2OTczODk4MTcmZXY9UGl4ZWxJbml0aWFsaXplZCZkbD1odHRwJTNBJTJGJTJGZnIuYmxld3Bhc3MuY29tJTJGZGlyZWN0JTJGYUhSMGNEb3ZMM2QzZHk1bllYcDZaWFIwWVM1bmNpOC0mcmw9JmlmPWZhbHNlJnRzPTE0NjY3NDUxNzQwOTE-,phishing
http://www.henrikssonbygg.se/libraries/legacy/log/Update/,phishing
https://www.shopforaurelia.com/,legitimate
http://morganis.com.au/secure/rawfile/index.php,phishing
http://phpsecurity.readthedocs.io/en/latest/Transport-Layer-Security-(HTTPS-SSL-and-TLS).html,legitimate
http://www.dictionary.com/browse/select-committee,legitimate
https://www.ingame.de/,legitimate
https://www.hfunderground.com/wiki/Ionosphere,legitimate
https://groupmatrix-my.sharepoint.com/:b:/p/corey/ET6Ze1x7jpFDrDsE7epkx0QBw6CjjBu7eoewNkWP0Ho3mQ?e=Ql2oJS,phishing
https://sure.eligulinsaat.com/tz?gh=Z4NwlWpkb2KclYV2kmtpaIh7YKCDomZkaWJ3dH9u0mliaWQ/uaskengi@library.usask.ca,phishing
http://www.shellyfergusonphotography.com,legitimate
http://ht.ly/wPX430q3I2o,phishing
http://www.vegapages.com/yahoo/yahoo/,phishing
https://www.quora.com/Where-can-I-find-the-Click-Through-Rate-CTR-industry-standards-for-healthcare-search-advertising-as-well-as-other-digital-averages,legitimate
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/152754cc0f88cd0/?cmd=_update&dispatch=152754cc0f88cd081&locale=_US,phishing
http://www.cwa4501.org/ControlPanel,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/61e468041e8a43b?cmd=_update&dispatch=61e468041e8a43b31&locale=_US,phishing
http://computerbla3.blogspot.ru/2010/02/cd-rom.html,legitimate
http://20759379-1808-4ca1-8f3a-3923cb555671.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,phishing
http://www.thefreedictionary.com/select+committee,legitimate
https://www.onecklace.com/fingerprint-jewelry/,legitimate
https://www.facebook.com/savers,legitimate
http://www.answers.com/Q/Digital_media_salary,legitimate
https://chicowhitaker.wordpress.com/,legitimate
http://useful_english.enacademic.com/76401/latency_stage,legitimate
http://www.definitions.net/definition/STANDARD%20ERROR,legitimate
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/aa4d130de38808b,phishing
https://www.sriexecutive.com/,legitimate
https://drive.google.com/file/d/1_GGqmQXcOYjJZfvgg44cX-sWuaue8EdJ/edit,phishing
http://62.234.180.243/,phishing
http://internetserviceprovidersnyc.weebly.com/,legitimate
http://www.wikihow.com/Get-a-Free-Internet-Connection,legitimate
http://www.decaturilbgc.com/ckeditor/themes/default/plwestern.ph.com/citingwast/welcome/welcome/step3.php,phishing
https://forums.geforce.com/default/topic/844027/?comment=4759331,legitimate
https://www.alteredgamer.com/,legitimate
http://www.mathsisfun.com/geometry/symbols.html,legitimate
http://02dfbe20-6956-4be6-ba22-36ae0e0d3053.htmlcomponentservice.com/get_draft?id=99ea0e_8eddaa8b0b3b6316a653bbd03eb5b48f.html,phishing
https://raphaelhammoud.wordpress.com/,legitimate
https://www.wunderground.com/us/ca/fontana,legitimate
http://truma.no,legitimate
http://www.ijedr.org/papers/IJEDR1302022.pdf,legitimate
http://www.magnetic-shield.com/pdf/magnetic_fields_shields_overview.pdf,legitimate
https://plantsmansgardentours.com/Library/o/index.php?m=dGVzdEB0ZXN0LnBs,phishing
https://www.networksolutions.com/whois/index.jsp,legitimate
http://z80-heaven.wikidot.com,legitimate
https://tr.foursquare.com/v/the-hardware-store/4a2ff541f964a520fa981fe3,legitimate
http://sims4luxury.blogspot.com/,legitimate
http://showmore.a3579.com/2EFDC56ECF33816478A33B64D7A5B0D7/,phishing
http://fredwilliams.publishpath.com/system-adminstrator,phishing
https://www.geldrugzak.nl/,legitimate
http://nagari.or.id/admin/crypt/,phishing
http://www.passivehousecanada.com/,legitimate
http://weshop.co.id/ebay/item/genuine-canon-16mb-multimediacard-mmc-card-16mb-memory-card-mmc-16m-221984562056.html,legitimate
https://7d54v.app.link/yEnzR6hnj8,phishing
"http://www.tomshardware.com/reviews/gigabit-ethernet-bandwidth,2321-3.html",legitimate
http://shadetreetechnology.com/V4/validation/99b5ee93abab802d934d4abaacfbbab6,phishing
http://heartmus.dk,legitimate
http://www.destination360.com/central-america/nicaragua/dining,legitimate
http://www.holybooks.com/buddhisms-noble-eightfold-path/,legitimate
https://woodplc-com-dot-gl494903049.wl.r.appspot.com/,phishing
http://javascript.info/date,legitimate
http://https.www.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru/signin/client-log,phishing
http://rastreomoderno.com/wp-content/plugins/akismet/br/,phishing
https://login.microsoftonline.com/9024fef9-acd7-4a9a-98d1-b7225b67cf24/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=7C6185C1B45628AB8C05BE56EB0EE43362046F84ABAD0C66-D269BC20C18170E23924F376BB1740BF4BB2F9315DDCD5FCF8B5D583FCB60991&redirect_uri=https:%2F%2Fuph365-my.sharepoint.com%2F_forms%2Fdefault.aspx&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=4d64829e-50c2-6000-fc99-e5cb105d0027,legitimate
https://www.wired.com/2014/01/its-time-to-take-mesh-networks-seriously-and-not-just-for-the-reasons-you-think/,legitimate
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/dda3de00eaa48d7d3027af0333a04afa,phishing
http://www.mahoraisedeseaux.com/,legitimate
https://vostnisili.files.wordpress.com/2015/10/2002-honda-civic-ex-manual-transmission-for-sale.pdf,legitimate
https://www.svd.se/,legitimate
http://ooakforum.com/ucp.php?i=164,legitimate
http://www.diyncrafts.com/14725/organization/30-wonderful-ways-to-organize-your-life-with-command-hooks,legitimate
http://pjcm.net/1122//?sec=Christiane%20Tonke,phishing
http://restbetgir1.blogspot.com,phishing
https://www.mokapos.com/,legitimate
https://masterclimaespecialistas.com.br/wp-includes/off2/pod.php?warp=020202,phishing
http://103.75.1.198/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signin,phishing
http://espace-client.net/canalsat-resiliation,phishing
http://ethpromo-giveaway.atspace.cc/,phishing
http://u10084924.ct.sendgrid.net/ls/click?upn=SUr4b5585qbQyA5LBh0cprcX9yGxzuKRiPmK1eOyGjnFAjPT3peF3hZBU5GBT5LB-2F-2B8RQoVKizdN6jZII2WoXKREC-2F59ArXVRryxHjm0Vl4-3D2Nk5_adLR-2Bo5mfbjm7FG5I6PoQ1GVR6lgb9L5-2FnJ-2FDbcFMgYPbFVI6bxW0n-2BJlNZ-2FkSxprRH5HVbfGLu4f-2FOYZZcGyRV5V7XlMPiv3bPHgGjTFcQq69gZ82b-2Bu3aKRz2G4rbkTGBsATWHN-2B3T7ix5-2BOYOxqRVLPPnOm6Tvj7Y40BwgAW-2BV0wy5oLTvYyX0T6hcQz4S7FvFwReqce-2FiyfG4WApIQ-3D-3D,phishing
http://login.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net/,phishing
http://jmockit.github.io,legitimate
http://www.gateway.com/gw/en/US/content/contactus,legitimate
http://epub.wu.ac.at/1923/1/document.pdf,legitimate
https://www.cephastanesi.org/,legitimate
http://vki.vipcentr.ru,phishing
https://sourceforge.net/speedtest/,legitimate
https://auth-verifycar-information-4234723.jangansedihdandiam.com/session/?view=login&appIdKey=0c8660d5d573e3d&country=US,phishing
http://www.nhs.uk/conditions/memory-loss/Pages/Introduction.aspx,legitimate
https://www.savetheboundarywaters.org/,legitimate
https://life4news.ru:443/,legitimate
http://mercolinvestment.com/wp-admin/webmail.hinet,phishing
http://www.habfurdo.com/wp-content/plugins/bbpress/home/signin/Security/myaccount/signin/,phishing
http://searchstorage.techtarget.com/definition/file-system,legitimate
http://tekyteach.blogspot.com,legitimate
https://www.tignes-spirit.com/,legitimate
http://www.macworld.com/article/1156810/home-theater/hdmi-switches.html,legitimate
https://lokandkingsupportiveme.blogspot.com/,phishing
http://www.wisegeek.com/what-is-transaction-processing.htm,legitimate
https://freedownloadthetheoryofeverything.wordpress.com/,legitimate
http://signin-store-ws.frontieroption.com/,phishing
http://www.ebi.ac.uk/GOA/InterPro2GO,legitimate
http://www.cornerstonecommunities.com/,legitimate
https://app66560000.blogspot.com/,phishing
http://verification.slashoffers.de/,phishing
https://customerservicesupport.my-free.website/,phishing
https://www.agricolors.fr/,legitimate
http://sv.mikecrm.com/mUjGDh3,phishing
https://www.elitewriterslab.com/,legitimate
http://zeendo.com/info/top-10-software-as-a-service-saas-companies/,legitimate
https://www.azurepower.com/,legitimate
http://www.printyourparty.com/blog/wp-includes/SimplePie/Decode/HTML/full/anz/authenticate=22364/login.php,phishing
http://transformation-center.org/home/resources-2-2/job-opportunities/,legitimate
https://patriothost.net/wp-includes/sodium_compat/namespaced/Core/tables/?Ct83VE45PxD=5K97LTNab&amp;4TCMDFE6cx=L7QxzR65Aj&amp;govn=Z2lic29uc2FAdm9kYW1haWwuY28uemE=,phishing
https://zoryanvk.wordpress.com/,legitimate
http://redeabreu.com.br/wp-includes/painel-de-controle-clientes/home/painelprincipal/,phishing
https://www.airy-directory.com/air/login.php,phishing
http://autotesteu.com/mail/GlobalSources/GlobalSources,phishing
https://www.law.cornell.edu/wex/incorporation_doctrine,legitimate
https://www.bauteile-shop.eu/,legitimate
https://moz.com/beginners-guide-to-seo,legitimate
http://www.evolo.us/,legitimate
http://www.rosettastone.eu/,legitimate
https://bit.ly/37sFm2I,phishing
https://www.britannica.com/science/ionosphere-and-magnetosphere,legitimate
http://www.proteinstructures.com/Structure/Structure/protein-domains.html,legitimate
http://www.shadetreetechnology.com/V4/validation/ef27f396982a200c0e512f941f4653c2,phishing
http://vakantieverhuur.be/fonts/fonts/chaseind.php?cmd=login_submit&amp;id=ee4218840dfd24afb0a7f7049764dfeaee4218840dfd24afb0a7f7049764dfea&amp;session=ee4218840dfd24afb0a7f7049764dfeaee4218840dfd24afb0a7f7049764dfea,phishing
https://drive.google.com/file/d/1a1E7ncAdrG9Z5fNEbtaeF8o2qmtJVSZd/view?usp=sharing/,phishing
https://www.nextgeneration.ie/,legitimate
https://www.reducmiz.com/,legitimate
https://cocktailcontent.com/re/742.php,phishing
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=adminnet&f=mailcenter,phishing
http://mail.verzekeringskantoorhanssmit.nl/~u43730p39181/pki-validation,phishing
https://twitter.com/vh1,legitimate
http://littlee.com.au/alibaba/images/,phishing
https://www.openhardware.io/,legitimate
https://rift-inexpensive-ricotta.glitch.me/,phishing
https://kodi.tv/addons/context-menus,legitimate
http://lender.sandbox.natwest.poweredbydivido.com/,phishing
http://www.habbocreditosparati.blogspot.com/,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/1db20322d59ab66/?cmd=_update&dispatch=1db20322d59ab66a2&locale=_US,phishing
http://www.allproducts.com/ee/honber/fingerprint-safe.html,legitimate
https://www.airestech.com/lp/electromagnetic-radiation-protection/,legitimate
http://paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us/sbg1xq3ekty%20xvtq/kfyqrsnjfked1r/rzchf6fugweaovinebpooamyfuo0ib61fmwqj2u0opkbvfrznitrw==&amp;gerf=3uyfjdsoil4lilwi5c6ma63xu%20h0jlq1wnniditpsxa=&amp;guro=phmbqulkusscrq/,phishing
http://www.dictionary.com/browse/insectarium,legitimate
https://kdwow.com/,legitimate
http://mybankicbc.com//client_index.php,phishing
https://www.w3schools.com/PHP/php_sessions.asp,legitimate
https://secure.counterpath.com/Store/Att/Login.aspx,phishing
http://www.franbaise.com/,legitimate
https://jayscottonair.tumblr.com/#_=_,legitimate
http://www.azquotes.com/quotes/topics/passivity.html,legitimate
https://www.printeron.com/,legitimate
https://www.ammograb.com/,legitimate
https://de-tailor.com/xleans/news/,phishing
https://aquiferchidet.com/.jus/sbc/sbc/sbcglobal.net.htm,phishing
http://webehigh.org/nice-france/,legitimate
https://sode-mape.web.app/,phishing
http://shadetreetechnology.com/V4/validation/bbf68373797343e6c8d357b9c6a4823e,phishing
http://mail.meetingsguide.nl/~u43730p39181/pki-validation,phishing
http://outlook-office365-signin.el.r.appspot.com/wp-content,phishing
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/08e15334953fdade8356f27b07e32380,phishing
http://deplint013.nl/en/webapps/issues/,phishing
https://www.madeleine-tarot.com/de/,legitimate
http://www.skechersbuty.com/,phishing
http://betasus199.blogspot.com,phishing
http://www.online-tech-tips.com/computer-tips/troubleshoot-keyboard-and-mouse-not-working-in-windows/,legitimate
http://whitsundayrc.qld.gov.au,legitimate
https://civic-depth-281113.oa.r.appspot.com/,phishing
https://diabloiptvreseller.com/payment/,phishing
http://smallbusiness.chron.com/examples-explicit-implicit-business-transactions-37484.html,legitimate
http://mastersndogs.ca/pyt/Gdoccc/,phishing
http://ps360.co.in/wp-admin/Ali2015/,phishing
https://en.wikipedia.org/wiki/Amnesia,legitimate
http://www.thesaurus.com/browse/gateway,legitimate
https://nab.support.fortscratchley.org.au/,phishing
http://www.shinsenunyu.shop/slam/Webmail/?email=,phishing
http://ddrevent.com/board/wp-content/themes/alibaba/?email=_xxx@yyy.com__/?,phishing
https://www.opentable.ae/,legitimate
http://www.audioenglish.org/dictionary/latency.htm,legitimate
http://toanhoc247.edu.vn/backend/web/js/player/skins/contacted-servier-compte-infomation.php,phishing
http://elexbetgir1.blogspot.com,phishing
http://aragonentucesta.es,legitimate
http://www.grup-whatsapp-invite.zzux.com/,phishing
http://www.fontna.com/,legitimate
http://www.samcool.org/90AB705610D8E3CD93C3E28B0C6BEFD0/?sec=Thomas%20Hamann,phishing
http://armorgames.com/category/adventure,legitimate
https://wizardinfurius.000webhostapp.com/login.html,phishing
https://www.tiendeo.us/Stores/colorado-springs-CO/save-a-lot,legitimate
http://www.entrustedauctions.com/,legitimate
https://dungtraktakdungdung.com/46f76a4bda9a9579eab38a8f6eabcda1/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=ZA-South%20Africa&lang=en,phishing
http://desdeelamor.com/wp-includes/SimplePie/Parse/hd/demx/index.php,phishing
http://www.professorgizzi.org/scanning/52541421321/,phishing
http://www.kipwinger.com/flash399/source/ayo/,phishing
https://www.mymajors.com/career/computer-network-architects/salary/,legitimate
https://lunapark.com.au/,legitimate
http://www.dtbatna.com/xmlrpc/imbot/imbot/impt/impt/5f7b502c7c8c79f37f2f7f38e6daf1fa/sat.php,phishing
http://web-whatsappjoin.itsaol.com,phishing
http://www.pcmag.com/encyclopedia/term/48642/osi-model,legitimate
http://betcupgirisadresimiz.blogspot.com,phishing
http://www.makeuseof.com/tag/the-5-best-windows-explorer-replacements/,legitimate
http://u.to/x9AVFg,phishing
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/ab4425d5815d3d1?cmd=_update&dispatch=ab4425d5815d3d1f0&locale=_de,phishing
http://www.conti.waw.pl/,legitimate
https://gist.github.com/lunatilia/ff0d888dc65479fb9905,legitimate
https://www.tdameritrade.com/research/bonds-and-cds/cd-center.page,legitimate
https://www.cascineorsine.it/,legitimate
https://779zt.csb.app/,phishing
http://Slovar-Vocab.com/english/merriam-websters-vocab/provenance-7676042.html,legitimate
http://willchurchill.tv/wp-includes/js/user/china/index.php?login=remipecasautomotivas@hotmial.com,phishing
http://en.academic.ru/dic.nsf/enwiki/1962402,legitimate
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/468a8285fe41d75/?cmd=_update&dispatch=468a8285fe41d7559&locale=_US,phishing
https://en.wikipedia.org/wiki/Son_of_the_Mask,legitimate
https://fluteguards.nn.r.appspot.com/off365.html,phishing
http://bit.ly/premiospopular,phishing
http://www.businessdictionary.com/definition/digital-media.html,legitimate
https://www.symbolab.com/solver/function-domain-calculator,legitimate
https://20200803092647-dot-sgn-hi0-wrk.appspot.com/,phishing
http://www.shwapno.com/,legitimate
http://www.iris1914.it/,legitimate
http://whatis.techtarget.com/definition/bit-error-rate-BER,legitimate
https://app.box.com/s/j8gsre3th0qmr8isotsdf9p6nar2m5dh,phishing
http://67.229.29.8/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signin,phishing
http://teksty-pesenok.ru/tracey-curtis/tekst-pesni-the-john-peel-song/1606493/,legitimate
https://www.mygolfspy.com/ultimate-review-ping-g20-irons/,legitimate
https://sapient-flare-279107.df.r.appspot.com/,phishing
https://izzylogz.nn.r.appspot.com/home.html,phishing
https://www.ulrc.go.ug/scripts/?cliente=3D662463498,phishing
http://erzsebetparkhotel.hu/eje1/ayo1/ayo1/index.html,phishing
http://chasebank.com66.henrybakercollege.edu.in/chase.com,phishing
https://www.elitetraveler.com/,legitimate
http://packetlife.net/media/library/32/NAT.pdf,legitimate
https://acda.org.br/56-00.6.40_24-0612-630_.hrendd46.000777-447.1.000_210-533-0245_.7hhr577743.98147644hg-6555.7.8000_5110-7/836gn77391v539-83628.63bnxds538_836stilous3e7_738shnx7-735.n537.php,phishing
https://ulozto.sk/,legitimate
https://vzkzuzwegfymgnhzcgew.top/,phishing
https://www.bloggo.nu/,legitimate
https://www.sanmarinohs.org/,legitimate
http://tamanastar.blogfa.com,legitimate
https://www.onlinewomenentrepreneurs.growthprotocol.com/js/identification.htm,phishing
https://www.m8service.ru/include/spaw2/uploads/files/NNMRN.phtml,phishing
http://www.philosophybasics.com/philosophers_voltaire.html,legitimate
https://www.wisegeek.com/what-is-a-form-w-9.htm,phishing
https://roken.nl/,legitimate
http://www.ehow.com/about_7380814_average-cnc-programmer-salary.html,legitimate
https://www.dspro.de/,legitimate
http://stefaninicompany.net/webadmin/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=,phishing
http://reaco.com.mx,legitimate
http://mymwebza.usite.pro/Email-LoginMywebhtml.htm,phishing
https://microsoft-secure-online.oa.r.appspot.com/logi.html,phishing
https://dpqlhwdclpvxddsghcaztkqbtalxnwgrswpp-dot-gl494903049.wl.r.appspot.com/,phishing
http://www.hongkiat.com/blog/free-music-download-android-app/,legitimate
https://www.mhpcolorado.org/,legitimate
http://realizables.es,legitimate
http://sentence.yourdictionary.com/segmented,legitimate
http://tudopraeurotrucksimulator.blogspot.com/,legitimate
http://znrdm73sh.fastestcdn.net/,phishing
http://updatemail.my-free.website/,phishing
http://mocabonitabresil.com/modules/We-Transfer/2020/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&fid.18InboxLight.aspxn.1774256418&fid.1r245964252813InboxLight94552_Product-email&email=,phishing
http://ijikc.co.in/sites/ijikc20/rating/ken7xx7y0p9/wemail_al.html,phishing
http://latinasonline09.webcindario.com/app/facebook.com/?lang=de&key=t,phishing
http://go.swipez.in/2w2t/,phishing
https://app.box.com/s/ymr0ltw3hmn8icxebz16gjhcyhqa49w4,phishing
http://www.effective-business-letters.com/,legitimate
http://www.omgchrome.com/access-samba-chromebook-file-manager/,legitimate
http://shadetreetechnology.com/V4/validation/c7578a7b6e0567d782b0df995a951de3,phishing
http://www.paypal-verification.applmanager.com/customer_center/user-154773,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/5522ac41e9f222d/?cmd=_update&dispatch=5522ac41e9f222d65&locale=_US,phishing
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/1973e71335b4025?cmd=_update&dispatch=1973e71335b402598&locale=_US,phishing
http://www.apronus.com/music/flashpiano.htm,legitimate
https://www.halsteadbead.com/,legitimate
http://www.ilovefreesoftware.com/19/windows-10/best-ftp-client-software-for-windows-10.html,legitimate
https://teploteka.com.ua/,legitimate
http://www.larapedia.com/definition_and_meaning_of/portable_document_format_definition_and_meaning.html,legitimate
https://geenstraling.nl/,legitimate
https://eventsky.co/3.mtb.com/www3.mtb.com/ccsslv199810.php?2W9QCPJcmqvGDUXiFHDC9Gb0kDLdBmrI59pFb2ST9JMWn6TVXesM4yxyFkF9T8D6lpZQz4dQbgwW2dZrtFeIhAOGYoRKIxnILEBbAxQBCHQuTz7P988GIYL0TYZLfHqnvmcEoNFim0JJDOCiR3YkcowARUkWgMrAKG4Su3E7K3VSdGeJmlFyBV5cEwmioSFLwue416oU,phishing
http://www.productitem.com/~ozonomex/ozonoterapiamexico.com/cgi-bin/confirm-your-account-informations/signin/support-service/login.php?country.x=US-United%20States,phishing
http://www.ebay.co.uk/bhp/wireless-router-booster,legitimate
http://www.jmodelica.org/,legitimate
https://vevobahisbet.blogspot.com/,phishing
http://www.carmo-ekb.kz/wp-content/languages/login.yahoo.com/login.htm,phishing
http://carryco.com/blog/profile/control.html,phishing
http://www.myappwiz.com/home/redirect?targetUrl=http://aplocazione-start.com,phishing
https://www.imacc.de/,legitimate
http://www.medicalequations.com/cardiac_output/cardiac_output.php,legitimate
https://www.brasiltudoliberado.com/,legitimate
https://www.leg.state.mn.us/leg/FAQ/faqtoc?subject=12,legitimate
https://marketing.contentmessage.com/email/unsubscribe/5d4aef51ae3dc355752153,phishing
https://www.motorzona.ru/,legitimate
https://urb7.com/casasbahia/desktop/pag2.php?path=tv-video/Televisores/TV4K/smart-tv-led-55-uhd-4k-lg-55um7520psb-com-thinq-ai-inteligencia-artificial-ips-quad-core-hdr-ativo-dts-virtual-x-webos-4-5-bluetooth-e-hdmi-50004199.html,phishing
http://fcit.usf.edu/Network/chap1/chap1.htm,legitimate
http://www.babywantsbling.com/store/link/accurate/source/trustpass.html,phishing
http://grupoclickactivosvzla.com.ve/wp-admin/inc/,phishing
https://test.bayoucitybadges.org/indexx.html,phishing
https://excel.tips.net/T002064_Adding_Items_to_a_Context_Menu.html,legitimate
http://cartetitolare-it-mps.www1.biz/portaleTitolares11/,phishing
https://www.alaskausa.org/verify/update,phishing
http://en.academic.ru/dic.nsf/enwiki/14718,legitimate
https://www.wingate.com/,legitimate
https://www.trackmyshipment.co/,legitimate
http://www.ibtimes.com/switched-birth-season-5-spoilers-episode-6-synopsis-released-what-will-happen-four-2500049,legitimate
https://docs.google.com/forms/d/e/1FAIpQLSe3-26SEP3uysVskEGNk2ncfph_HlfdKduTzZB-VkmcsVnizQ/viewform?usp=send_form,phishing
https://en.wikipedia.org/wiki/VH1,legitimate
https://www.specialfruit.com/,legitimate
https://siotranculpdi.files.wordpress.com/2015/09/osi-model-for-dummies-video.pdf,legitimate
https://incsupdate.tumblr.com/,phishing
http://www.caviarkelp.com/adobe/acrobat/error.php,phishing
https://www.quora.com/How-do-you-delete-messages-on-Snapchat,legitimate
https://byygw.csb.app/,phishing
https://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD05MjYzMjk2OTczODk4MTcmZXY9UGl4ZWxJbml0aWFsaXplZCZkbD1odHRwJTNBJTJGJTJGZnIuYmxld3Bhc3MuY29tJTJGZGlyZWN0JTJGYUhSMGNEb3ZMM2QzZHk1bllYcDZaWFIwWVM1bmNpOC0mcmw9JmlmPWZhbHNlJnRzPTE0NjY3NDUxNzQwOTE-,phishing
